     Src IP Addr,     Dst IP Addr,     bps, Duration,        Date first seen,         Date last seen
   192.168.250.1,  192.168.250.39,       0,    0.000,2020-02-25 09:28:09.850,2020-02-25 09:28:09.850
  192.168.250.39,   192.168.250.1,       0,    0.000,2020-02-25 09:28:09.850,2020-02-25 09:28:09.850
  192.168.250.39,   192.168.250.1,       0,    0.000,2020-02-25 09:28:09.850,2020-02-25 09:28:09.850
   192.168.250.1,  192.168.250.39,       0,    0.000,2020-02-25 09:28:09.850,2020-02-25 09:28:09.850
  192.168.250.39,   192.168.250.1,       0,    0.000,2020-02-25 09:28:09.850,2020-02-25 09:28:09.850
  192.168.250.39,   192.168.250.1,       0,    0.000,2020-02-25 09:28:09.850,2020-02-25 09:28:09.850
  192.168.250.39,   192.168.250.1,       0,    0.000,2020-02-25 09:28:09.860,2020-02-25 09:28:09.860
  192.168.250.39,   192.168.250.1,       0,    0.000,2020-02-25 09:28:09.860,2020-02-25 09:28:09.860
   192.168.250.1,  192.168.250.39,       0,    0.000,2020-02-25 09:28:09.860,2020-02-25 09:28:09.860
   192.168.250.1,  192.168.250.39,       0,    0.000,2020-02-25 09:28:09.860,2020-02-25 09:28:09.860
  192.168.250.39,   192.168.250.1,       0,    0.000,2020-02-25 09:28:09.860,2020-02-25 09:28:09.860
  192.168.250.39,   192.168.250.1,       0,    0.000,2020-02-25 09:28:09.860,2020-02-25 09:28:09.860
   192.168.250.1,  192.168.250.39,       0,    0.000,2020-02-25 09:28:09.860,2020-02-25 09:28:09.860
   192.168.250.1,  192.168.250.39,       0,    0.000,2020-02-25 09:28:09.870,2020-02-25 09:28:09.870
   192.168.250.1,  192.168.250.39,       0,    0.000,2020-02-25 09:28:09.870,2020-02-25 09:28:09.870
  192.168.250.39,   192.168.250.1,       0,    0.000,2020-02-25 09:28:09.870,2020-02-25 09:28:09.870
  192.168.250.39,   192.168.250.1,       0,    0.000,2020-02-25 09:28:09.870,2020-02-25 09:28:09.870
   192.168.250.1,  192.168.250.39,       0,    0.000,2020-02-25 09:28:09.870,2020-02-25 09:28:09.870
   192.168.250.1,  192.168.250.39,       0,    0.000,2020-02-25 09:28:09.880,2020-02-25 09:28:09.880
   192.168.250.1,  192.168.250.39,       0,    0.000,2020-02-25 09:28:09.880,2020-02-25 09:28:09.880
  192.168.250.39,   192.168.250.1,       0,    0.000,2020-02-25 09:28:09.880,2020-02-25 09:28:09.880
  192.168.250.39,   192.168.250.1,       0,    0.000,2020-02-25 09:28:09.880,2020-02-25 09:28:09.880
   192.168.250.1,  192.168.250.39,       0,    0.000,2020-02-25 09:28:09.880,2020-02-25 09:28:09.880
  192.168.250.39,   192.168.250.1,       0,    0.000,2020-02-25 09:28:09.880,2020-02-25 09:28:09.880
  192.168.250.39,   192.168.250.1,       0,    0.000,2020-02-25 09:28:09.880,2020-02-25 09:28:09.880
   192.168.250.1,  192.168.250.39,       0,    0.000,2020-02-25 09:28:09.890,2020-02-25 09:28:09.890
   192.168.250.1,  192.168.250.39,       0,    0.000,2020-02-25 09:28:09.890,2020-02-25 09:28:09.890
  192.168.250.39,   192.168.250.1,       0,    0.000,2020-02-25 09:28:09.890,2020-02-25 09:28:09.890
  192.168.250.39,   192.168.250.1,       0,    0.000,2020-02-25 09:28:09.890,2020-02-25 09:28:09.890
   192.168.250.1,  192.168.250.39,       0,    0.000,2020-02-25 09:28:09.890,2020-02-25 09:28:09.890
   192.168.250.1,  192.168.250.39,       0,    0.000,2020-02-25 09:28:09.890,2020-02-25 09:28:09.890
   192.168.250.1,  192.168.250.39,       0,    0.000,2020-02-25 09:28:09.900,2020-02-25 09:28:09.900
   192.168.250.1,  192.168.250.39,       0,    0.000,2020-02-25 09:28:09.900,2020-02-25 09:28:09.900
   192.168.250.1,  192.168.250.39,       0,    0.000,2020-02-25 09:28:09.900,2020-02-25 09:28:09.900
   192.168.250.1,  192.168.250.39,       0,    0.000,2020-02-25 09:28:09.910,2020-02-25 09:28:09.910
   192.168.250.1,  192.168.250.39,       0,    0.000,2020-02-25 09:28:09.910,2020-02-25 09:28:09.910
  192.168.250.39,  82.202.184.156,       0,    0.000,2020-02-25 09:28:09.920,2020-02-25 09:28:09.920
  82.202.184.156,   217.15.20.194,       0,    0.000,2020-02-25 09:28:09.970,2020-02-25 09:28:09.970
    192.0.80.240,   217.15.20.194,     636,  181.420,2020-02-25 09:25:09.230,2020-02-25 09:28:10.650
  192.168.250.59,    192.0.80.240,      91,  181.620,2020-02-25 09:25:09.030,2020-02-25 09:28:10.650
     192.0.77.48,   217.15.20.194,     385,  180.060,2020-02-25 09:25:10.700,2020-02-25 09:28:10.760
  192.168.250.59,     192.0.77.48,      88,  180.080,2020-02-25 09:25:10.680,2020-02-25 09:28:10.760
   192.168.250.3,   192.168.250.1,       0,    0.000,2020-02-25 09:28:11.170,2020-02-25 09:28:11.170
   192.168.250.1,   192.168.250.3,       0,    0.000,2020-02-25 09:28:11.170,2020-02-25 09:28:11.170
   192.168.250.3,   192.168.250.1,       0,    0.000,2020-02-25 09:28:11.170,2020-02-25 09:28:11.170
   192.168.250.1,   192.168.250.3,       0,    0.000,2020-02-25 09:28:11.170,2020-02-25 09:28:11.170
   192.168.250.3,   192.168.250.1,       0,    0.000,2020-02-25 09:28:11.170,2020-02-25 09:28:11.170
   192.168.250.1,   192.168.250.3,       0,    0.000,2020-02-25 09:28:11.170,2020-02-25 09:28:11.170
  192.168.250.27,   192.168.250.1,       0,    0.000,2020-02-25 09:28:12.560,2020-02-25 09:28:12.560
   192.168.250.1,  192.168.250.27,       0,    0.000,2020-02-25 09:28:12.560,2020-02-25 09:28:12.560
  192.168.250.59,   95.100.188.86,     522,   60.070,2020-02-25 09:27:14.200,2020-02-25 09:28:14.270
   95.100.188.86,   217.15.20.194,     243,   60.170,2020-02-25 09:27:14.200,2020-02-25 09:28:14.370
  192.168.250.27,  196.55.253.206,     181,    8.990,2020-02-25 09:28:07.330,2020-02-25 09:28:16.320
  192.168.250.27,  149.154.167.92,     181,    9.000,2020-02-25 09:28:07.330,2020-02-25 09:28:16.330
  192.168.250.27,  149.154.167.92,     181,    9.000,2020-02-25 09:28:07.350,2020-02-25 09:28:16.350
 178.154.171.107,   217.15.20.194,       0,    0.000,2020-02-25 09:28:16.710,2020-02-25 09:28:16.710
 178.154.171.107,   217.15.20.194,       0,    0.000,2020-02-25 09:28:16.710,2020-02-25 09:28:16.710
 192.168.250.247, 178.154.171.107,       0,    0.000,2020-02-25 09:28:16.710,2020-02-25 09:28:16.710
 192.168.250.247, 178.154.171.107,       0,    0.000,2020-02-25 09:28:16.710,2020-02-25 09:28:16.710
   13.107.246.10,   217.15.20.194,     547,  121.690,2020-02-25 09:26:15.750,2020-02-25 09:28:17.440
  192.168.250.68,   192.168.250.1,       0,    0.000,2020-02-25 09:28:17.480,2020-02-25 09:28:17.480
   192.168.250.1,  192.168.250.68,       0,    0.000,2020-02-25 09:28:17.480,2020-02-25 09:28:17.480
   192.168.250.3,   172.17.23.194,     191,   15.030,2020-02-25 09:28:03.320,2020-02-25 09:28:18.350
  192.168.250.68,     35.222.85.5,       0,    0.000,2020-02-25 09:28:18.470,2020-02-25 09:28:18.470
     35.222.85.5,   217.15.20.194,       0,    0.000,2020-02-25 09:28:18.620,2020-02-25 09:28:18.620
   192.168.250.3,     192.168.0.4,       0,    0.000,2020-02-25 09:28:19.010,2020-02-25 09:28:19.010
    209.197.3.15,   217.15.20.194,    1926,   61.580,2020-02-25 09:27:17.810,2020-02-25 09:28:19.390
  192.168.250.59,    209.197.3.15,     293,   61.650,2020-02-25 09:27:17.750,2020-02-25 09:28:19.400
     192.168.0.4,   217.15.20.194,       0,    0.000,2020-02-25 09:28:20.010,2020-02-25 09:28:20.010
    13.107.4.254,   217.15.20.194,     496,  125.330,2020-02-25 09:26:16.050,2020-02-25 09:28:21.380
  192.168.250.39,  204.79.197.200,    5753,  123.880,2020-02-25 09:26:17.510,2020-02-25 09:28:21.390
  204.79.197.200,   217.15.20.194,     771,  123.870,2020-02-25 09:26:17.530,2020-02-25 09:28:21.400
  192.168.250.39,    13.107.18.11,     145,  123.910,2020-02-25 09:26:17.630,2020-02-25 09:28:21.540
  192.168.250.39,    13.107.18.11,       0,    0.000,2020-02-25 09:28:21.540,2020-02-25 09:28:21.540
    13.107.18.11,   217.15.20.194,     386,  123.910,2020-02-25 09:26:17.640,2020-02-25 09:28:21.550
  81.222.128.216,   217.15.20.194,    1007,   34.700,2020-02-25 09:27:47.060,2020-02-25 09:28:21.760
  192.168.250.59,  81.222.128.216,     435,   34.760,2020-02-25 09:27:47.030,2020-02-25 09:28:21.790
    92.118.38.58,   217.15.20.194,     747,   10.990,2020-02-25 09:28:11.010,2020-02-25 09:28:22.000
   192.168.250.3,    92.118.38.58,     707,   10.990,2020-02-25 09:28:11.010,2020-02-25 09:28:22.000
     31.13.92.14,   217.15.20.194,     831,   65.720,2020-02-25 09:27:17.010,2020-02-25 09:28:22.730
  192.168.250.59,     31.13.92.14,     264,   65.930,2020-02-25 09:27:16.890,2020-02-25 09:28:22.820
  192.168.250.27,   192.168.250.1,       0,    0.000,2020-02-25 09:28:22.840,2020-02-25 09:28:22.840
   192.168.250.1,  192.168.250.27,       0,    0.000,2020-02-25 09:28:22.840,2020-02-25 09:28:22.840
     31.13.92.14,   217.15.20.194,   15170,   65.360,2020-02-25 09:27:18.350,2020-02-25 09:28:23.710
  192.168.250.59,     31.13.92.14,     985,   65.530,2020-02-25 09:27:18.210,2020-02-25 09:28:23.740
   192.168.250.3,  185.216.140.17,    2758,    1.630,2020-02-25 09:28:22.320,2020-02-25 09:28:23.950
  185.216.140.17,   217.15.20.194,    2462,    1.670,2020-02-25 09:28:22.320,2020-02-25 09:28:23.990
   192.168.250.3,     192.168.0.4,     191,   15.020,2020-02-25 09:28:09.060,2020-02-25 09:28:24.080
   192.168.250.3,   172.17.23.194,     191,   15.020,2020-02-25 09:28:09.060,2020-02-25 09:28:24.080
  192.168.250.27,  196.55.253.206,     181,    9.000,2020-02-25 09:28:15.330,2020-02-25 09:28:24.330
  192.168.250.27,  149.154.167.92,     181,    9.010,2020-02-25 09:28:15.330,2020-02-25 09:28:24.340
  192.168.250.27,  149.154.167.92,     181,    9.000,2020-02-25 09:28:15.360,2020-02-25 09:28:24.360
  13.107.136.254,   217.15.20.194,     515,  129.250,2020-02-25 09:26:15.940,2020-02-25 09:28:25.190
  192.168.250.39,    77.74.181.20,     466,   26.920,2020-02-25 09:27:58.400,2020-02-25 09:28:25.320
    77.74.181.20,   217.15.20.194,     245,   25.920,2020-02-25 09:27:59.470,2020-02-25 09:28:25.390
 185.199.108.154,   217.15.20.194,    4172,  600.770,2020-02-25 09:18:25.530,2020-02-25 09:28:26.300
  192.168.250.39, 185.199.108.154,     114,  600.810,2020-02-25 09:18:25.490,2020-02-25 09:28:26.300
  192.168.250.39,  13.107.136.254,       0,    0.000,2020-02-25 09:28:26.360,2020-02-25 09:28:26.360
  192.168.250.39,  13.107.246.254,     197,   73.020,2020-02-25 09:27:13.440,2020-02-25 09:28:26.460
  192.168.250.39,  13.107.246.254,       0,    0.000,2020-02-25 09:28:26.460,2020-02-25 09:28:26.460
  13.107.246.254,   217.15.20.194,     182,   73.020,2020-02-25 09:27:13.450,2020-02-25 09:28:26.470
  192.168.250.39,   13.107.42.254,       0,    0.000,2020-02-25 09:28:26.520,2020-02-25 09:28:26.520
  192.168.250.39,  204.79.197.222,     225,  243.050,2020-02-25 09:24:23.550,2020-02-25 09:28:26.600
  192.168.250.39,  204.79.197.222,       0,    0.000,2020-02-25 09:28:26.600,2020-02-25 09:28:26.600
  204.79.197.222,   217.15.20.194,     186,  243.050,2020-02-25 09:24:23.560,2020-02-25 09:28:26.610
 185.199.108.154,   217.15.20.194,      81,  601.830,2020-02-25 09:18:25.100,2020-02-25 09:28:26.930
  192.168.250.39, 185.199.108.154,      31,  601.880,2020-02-25 09:18:25.050,2020-02-25 09:28:26.930
     31.13.92.36,   217.15.20.194,   19438,   65.400,2020-02-25 09:27:23.410,2020-02-25 09:28:28.810
  192.168.250.59,     31.13.92.36,     829,   65.490,2020-02-25 09:27:23.320,2020-02-25 09:28:28.810
  192.168.250.39,    77.74.181.52,     237,   20.800,2020-02-25 09:28:08.520,2020-02-25 09:28:29.320
  192.168.250.39,  62.128.100.237,     674,   32.000,2020-02-25 09:27:57.320,2020-02-25 09:28:29.320
  62.128.100.237,   217.15.20.194,     407,   32.000,2020-02-25 09:27:57.330,2020-02-25 09:28:29.330
  192.168.250.39,  204.79.197.200,   38134,    7.960,2020-02-25 09:28:21.390,2020-02-25 09:28:29.350
  192.168.250.27,   81.19.104.163,     238,   21.900,2020-02-25 09:28:07.490,2020-02-25 09:28:29.390
  192.168.250.27,   81.19.104.163,     243,   21.970,2020-02-25 09:28:07.420,2020-02-25 09:28:29.390
    77.74.181.52,   217.15.20.194,     138,   20.800,2020-02-25 09:28:08.590,2020-02-25 09:28:29.390
   81.19.104.163,   217.15.20.194,     195,   21.890,2020-02-25 09:28:07.530,2020-02-25 09:28:29.420
   81.19.104.163,   217.15.20.194,     194,   21.960,2020-02-25 09:28:07.460,2020-02-25 09:28:29.420
   192.168.250.4,  89.221.207.113,       0,    0.000,2020-02-25 09:28:29.430,2020-02-25 09:28:29.430
  89.221.207.113,   217.15.20.194,       0,    0.000,2020-02-25 09:28:29.440,2020-02-25 09:28:29.440
  192.168.250.59,  173.194.73.156,      97,  201.700,2020-02-25 09:25:08.280,2020-02-25 09:28:29.980
  173.194.73.156,   217.15.20.194,     412,  201.710,2020-02-25 09:25:08.280,2020-02-25 09:28:29.990
  152.199.19.161,   217.15.20.194,     487,  180.020,2020-02-25 09:25:30.630,2020-02-25 09:28:30.650
  192.168.250.39,  152.199.19.161,      95,  180.030,2020-02-25 09:25:30.620,2020-02-25 09:28:30.650
  192.168.250.50,   192.168.250.1,       0,    0.000,2020-02-25 09:28:31.100,2020-02-25 09:28:31.100
   192.168.250.1,  192.168.250.50,       0,    0.000,2020-02-25 09:28:31.140,2020-02-25 09:28:31.140
  192.168.250.50,   192.168.250.1,       0,    0.000,2020-02-25 09:28:31.140,2020-02-25 09:28:31.140
   192.168.250.1,  192.168.250.50,       0,    0.000,2020-02-25 09:28:31.140,2020-02-25 09:28:31.140
  192.168.250.59,   34.249.192.36,     437,   44.200,2020-02-25 09:27:47.080,2020-02-25 09:28:31.280
  192.168.250.59,   91.192.148.30,     293,   44.230,2020-02-25 09:27:47.050,2020-02-25 09:28:31.280
  192.168.250.59,    77.88.21.119,    2347,   74.720,2020-02-25 09:27:16.560,2020-02-25 09:28:31.280
  192.168.250.59,     77.88.21.37,     507,   49.440,2020-02-25 09:27:41.840,2020-02-25 09:28:31.280
  192.168.250.59,   87.250.251.92,     331,   46.190,2020-02-25 09:27:45.090,2020-02-25 09:28:31.280
  192.168.250.59,    77.88.21.119,    1351,   48.650,2020-02-25 09:27:42.630,2020-02-25 09:28:31.280
   91.192.148.30,   217.15.20.194,     834,   44.230,2020-02-25 09:27:47.060,2020-02-25 09:28:31.290
    77.88.21.119,   217.15.20.194,   16166,   74.650,2020-02-25 09:27:16.640,2020-02-25 09:28:31.290
   87.250.251.92,   217.15.20.194,    1009,   46.190,2020-02-25 09:27:45.100,2020-02-25 09:28:31.290
    77.88.21.119,   217.15.20.194,    1290,   48.650,2020-02-25 09:27:42.640,2020-02-25 09:28:31.290
     77.88.21.37,   217.15.20.194,    1021,   49.440,2020-02-25 09:27:41.850,2020-02-25 09:28:31.290
   34.249.192.36,   217.15.20.194,     923,   44.200,2020-02-25 09:27:47.140,2020-02-25 09:28:31.340
  192.168.250.27,  196.55.253.206,     181,    8.990,2020-02-25 09:28:23.330,2020-02-25 09:28:32.320
  192.168.250.27,  149.154.167.92,     181,    9.000,2020-02-25 09:28:23.330,2020-02-25 09:28:32.330
  192.168.250.27,  149.154.167.92,     181,    9.000,2020-02-25 09:28:23.350,2020-02-25 09:28:32.350
   13.107.18.254,   217.15.20.194,     513,  125.470,2020-02-25 09:26:28.520,2020-02-25 09:28:33.990
  192.168.250.50,   192.168.250.1,       0,    0.000,2020-02-25 09:28:35.510,2020-02-25 09:28:35.510
   192.168.250.1,  192.168.250.50,       0,    0.000,2020-02-25 09:28:35.520,2020-02-25 09:28:35.520
  192.168.250.50,   192.168.250.1,       0,    0.000,2020-02-25 09:28:35.520,2020-02-25 09:28:35.520
   192.168.250.1,  192.168.250.50,       0,    0.000,2020-02-25 09:28:35.520,2020-02-25 09:28:35.520
  192.168.250.59,   192.168.250.1,       0,    0.000,2020-02-25 09:28:35.850,2020-02-25 09:28:35.850
   192.168.250.1,  192.168.250.59,       0,    0.000,2020-02-25 09:28:35.860,2020-02-25 09:28:35.860
  192.168.250.39,   81.19.104.174,      36,  750.280,2020-02-25 09:16:06.040,2020-02-25 09:28:36.320
  192.168.250.62,   192.168.250.1,       0,    0.000,2020-02-25 09:28:37.140,2020-02-25 09:28:37.140
   192.168.250.1,  192.168.250.62,       0,    0.000,2020-02-25 09:28:37.140,2020-02-25 09:28:37.140
  192.168.250.27,    81.19.104.72,       0,    0.000,2020-02-25 09:28:37.610,2020-02-25 09:28:37.610
    81.19.104.72,   217.15.20.194,       0,    0.000,2020-02-25 09:28:37.690,2020-02-25 09:28:37.690
   192.168.250.3,     192.168.0.4,     191,   15.030,2020-02-25 09:28:23.010,2020-02-25 09:28:38.040
  192.168.250.59,   192.168.250.1,       0,    0.000,2020-02-25 09:28:38.250,2020-02-25 09:28:38.250
  192.168.250.39,  87.245.198.139,     221,   73.210,2020-02-25 09:27:25.320,2020-02-25 09:28:38.530
   192.168.250.1,  192.168.250.59,       0,    0.000,2020-02-25 09:28:38.730,2020-02-25 09:28:38.730
  192.168.250.27,  149.154.167.92,     181,    9.000,2020-02-25 09:28:31.340,2020-02-25 09:28:40.340
  192.168.250.27,  196.55.253.206,     181,    9.000,2020-02-25 09:28:31.340,2020-02-25 09:28:40.340
  192.168.250.59,   192.168.250.1,      21,   76.970,2020-02-25 09:27:23.390,2020-02-25 09:28:40.360
  192.168.250.27,  149.154.167.92,     181,    9.000,2020-02-25 09:28:31.360,2020-02-25 09:28:40.360
   192.168.250.1,  192.168.250.59,      77,   76.990,2020-02-25 09:27:23.410,2020-02-25 09:28:40.400
  192.168.250.59,   192.168.250.1,       0,    0.000,2020-02-25 09:28:40.470,2020-02-25 09:28:40.470
  192.168.250.59,  87.245.198.147,       0,    0.000,2020-02-25 09:28:40.470,2020-02-25 09:28:40.470
   192.168.250.1,  192.168.250.59,       0,    0.000,2020-02-25 09:28:40.480,2020-02-25 09:28:40.480
  87.245.198.147,   217.15.20.194,       0,    0.000,2020-02-25 09:28:40.490,2020-02-25 09:28:40.490
  192.168.250.50,   77.111.247.11,     506,   45.230,2020-02-25 09:27:56.770,2020-02-25 09:28:42.000
   77.111.247.11,   217.15.20.194,    1651,   45.230,2020-02-25 09:27:56.810,2020-02-25 09:28:42.040
   192.168.250.3,   192.168.250.1,       0,    0.000,2020-02-25 09:28:42.820,2020-02-25 09:28:42.820
   192.168.250.1,   192.168.250.3,       0,    0.000,2020-02-25 09:28:42.830,2020-02-25 09:28:42.830
   192.168.250.3,   192.168.250.1,       0,    0.000,2020-02-25 09:28:42.830,2020-02-25 09:28:42.830
   192.168.250.1,   192.168.250.3,       0,    0.000,2020-02-25 09:28:42.830,2020-02-25 09:28:42.830
   192.168.250.3,   192.168.250.1,       0,    0.000,2020-02-25 09:28:42.830,2020-02-25 09:28:42.830
   192.168.250.1,   192.168.250.3,       0,    0.000,2020-02-25 09:28:42.830,2020-02-25 09:28:42.830
  192.168.250.41,   192.168.250.1,       0,    0.000,2020-02-25 09:28:43.230,2020-02-25 09:28:43.230
  192.168.250.41,   95.100.188.86,       0,    0.000,2020-02-25 09:28:43.230,2020-02-25 09:28:43.230
   95.100.188.86,   217.15.20.194,       0,    0.000,2020-02-25 09:28:43.240,2020-02-25 09:28:43.240
   192.168.250.1,  192.168.250.41,       0,    0.000,2020-02-25 09:28:43.250,2020-02-25 09:28:43.250
  192.168.250.41,   192.168.250.1,       0,    0.000,2020-02-25 09:28:43.320,2020-02-25 09:28:43.320
   192.168.250.1,  192.168.250.41,       0,    0.000,2020-02-25 09:28:43.320,2020-02-25 09:28:43.320
  192.168.250.41,   192.168.250.1,       0,    0.000,2020-02-25 09:28:43.770,2020-02-25 09:28:43.770
   192.168.250.1,  192.168.250.41,       0,    0.000,2020-02-25 09:28:43.770,2020-02-25 09:28:43.770
  192.168.250.59,     17.130.21.5,     762,   60.460,2020-02-25 09:27:43.500,2020-02-25 09:28:43.960
     17.130.21.5,   217.15.20.194,     767,   60.460,2020-02-25 09:27:43.560,2020-02-25 09:28:44.020
  192.168.250.41,   192.168.250.1,       0,    0.000,2020-02-25 09:28:44.350,2020-02-25 09:28:44.350
   192.168.250.1,  192.168.250.41,       0,    0.000,2020-02-25 09:28:44.360,2020-02-25 09:28:44.360
   66.249.65.188,   217.15.20.194,    1291,    5.160,2020-02-25 09:28:40.880,2020-02-25 09:28:46.040
   192.168.250.3,   66.249.65.188,    7313,    5.160,2020-02-25 09:28:40.880,2020-02-25 09:28:46.040
  192.168.250.27,   192.168.250.1,       0,    0.000,2020-02-25 09:28:46.580,2020-02-25 09:28:46.580
   192.168.250.1,  192.168.250.27,       0,    0.000,2020-02-25 09:28:46.720,2020-02-25 09:28:46.720
  192.168.250.27,   192.168.250.1,       0,    0.000,2020-02-25 09:28:46.720,2020-02-25 09:28:46.720
   192.168.250.1,  192.168.250.27,       0,    0.000,2020-02-25 09:28:46.720,2020-02-25 09:28:46.720
   66.249.65.186,   217.15.20.194,    2187,    4.440,2020-02-25 09:28:43.060,2020-02-25 09:28:47.500
   192.168.250.3,   66.249.65.186,   14688,    4.440,2020-02-25 09:28:43.060,2020-02-25 09:28:47.500
   13.230.166.24,   217.15.20.194,     193,   40.580,2020-02-25 09:28:06.950,2020-02-25 09:28:47.530
  192.168.250.59,   13.230.166.24,     529,   40.870,2020-02-25 09:28:06.670,2020-02-25 09:28:47.540
  192.168.250.27,   13.94.251.244,     227,   90.290,2020-02-25 09:27:17.270,2020-02-25 09:28:47.560
  192.168.250.27,  196.55.253.206,     181,    9.000,2020-02-25 09:28:39.330,2020-02-25 09:28:48.330
  192.168.250.27,  149.154.167.92,     181,    9.000,2020-02-25 09:28:39.330,2020-02-25 09:28:48.330
  192.168.250.27,  149.154.167.92,     181,    8.990,2020-02-25 09:28:39.360,2020-02-25 09:28:48.350
  46.229.168.152,   217.15.20.194,       0,    0.000,2020-02-25 09:28:48.960,2020-02-25 09:28:48.960
 192.168.250.247,  46.229.168.152,       0,    0.000,2020-02-25 09:28:48.960,2020-02-25 09:28:48.960
   192.168.250.3,   172.17.23.194,     191,   15.030,2020-02-25 09:28:34.070,2020-02-25 09:28:49.100
  64.233.165.139,   217.15.20.194,   43193,    4.830,2020-02-25 09:28:44.360,2020-02-25 09:28:49.190
  192.168.250.41,  64.233.165.139,   17575,    4.830,2020-02-25 09:28:44.360,2020-02-25 09:28:49.190
  192.168.250.41,   192.168.250.1,       0,    0.000,2020-02-25 09:28:49.420,2020-02-25 09:28:49.420
   192.168.250.1,  192.168.250.41,       0,    0.000,2020-02-25 09:28:49.420,2020-02-25 09:28:49.420
  192.168.250.50,   192.168.250.1,       0,    0.000,2020-02-25 09:28:49.860,2020-02-25 09:28:49.860
  192.168.250.41,   192.168.250.1,       0,    0.000,2020-02-25 09:28:50.020,2020-02-25 09:28:50.020
   192.168.250.1,  192.168.250.41,       0,    0.000,2020-02-25 09:28:50.020,2020-02-25 09:28:50.020
   192.168.250.1,  192.168.250.50,       0,    0.000,2020-02-25 09:28:50.060,2020-02-25 09:28:50.060
  192.168.250.41,   192.168.250.1,       0,    0.000,2020-02-25 09:28:50.060,2020-02-25 09:28:50.060
   192.168.250.1,  192.168.250.41,       0,    0.000,2020-02-25 09:28:50.070,2020-02-25 09:28:50.070
  192.168.250.41,   192.168.250.1,       0,    0.000,2020-02-25 09:28:50.160,2020-02-25 09:28:50.160
   192.168.250.1,  192.168.250.41,       0,    0.000,2020-02-25 09:28:50.160,2020-02-25 09:28:50.160
  192.168.250.41,   192.168.250.1,       0,    0.000,2020-02-25 09:28:50.170,2020-02-25 09:28:50.170
  192.168.250.41,    77.88.21.179,       0,    0.000,2020-02-25 09:28:50.170,2020-02-25 09:28:50.170
   192.168.250.1,  192.168.250.41,       0,    0.000,2020-02-25 09:28:50.170,2020-02-25 09:28:50.170
    77.88.21.179,   217.15.20.194,       0,    0.000,2020-02-25 09:28:50.190,2020-02-25 09:28:50.190
  192.168.250.41,     31.177.80.4,   21262,    5.730,2020-02-25 09:28:44.460,2020-02-25 09:28:50.190
  192.168.250.41,     31.177.80.4,   58146,    1.040,2020-02-25 09:28:49.150,2020-02-25 09:28:50.190
  192.168.250.41, 148.251.128.101,       0,    0.000,2020-02-25 09:28:50.200,2020-02-25 09:28:50.200
  192.168.250.41,   192.168.250.1,       0,    0.000,2020-02-25 09:28:50.200,2020-02-25 09:28:50.200
  192.168.250.41,    138.201.8.34,       0,    0.000,2020-02-25 09:28:50.200,2020-02-25 09:28:50.200
  192.168.250.41,   213.174.135.2,       0,    0.000,2020-02-25 09:28:50.200,2020-02-25 09:28:50.200
   192.168.250.1,  192.168.250.41,       0,    0.000,2020-02-25 09:28:50.200,2020-02-25 09:28:50.200
     31.177.80.4,   217.15.20.194,  335332,    5.740,2020-02-25 09:28:44.470,2020-02-25 09:28:50.210
     31.177.80.4,   217.15.20.194,  201098,    1.100,2020-02-25 09:28:49.220,2020-02-25 09:28:50.320
   213.174.135.2,   217.15.20.194,       0,    0.000,2020-02-25 09:28:50.320,2020-02-25 09:28:50.320
 148.251.128.101,   217.15.20.194,       0,    0.000,2020-02-25 09:28:50.330,2020-02-25 09:28:50.330
    138.201.8.34,   217.15.20.194,       0,    0.000,2020-02-25 09:28:50.330,2020-02-25 09:28:50.330
  192.168.250.59,   192.168.250.1,       0,    0.000,2020-02-25 09:28:50.690,2020-02-25 09:28:50.690
   192.168.250.1,  192.168.250.59,       0,    0.000,2020-02-25 09:28:50.730,2020-02-25 09:28:50.730
  192.168.250.59,  87.245.198.147,       0,    0.000,2020-02-25 09:28:50.790,2020-02-25 09:28:50.790
  87.245.198.147,   217.15.20.194,       0,    0.000,2020-02-25 09:28:50.810,2020-02-25 09:28:50.810
  192.168.250.50,   192.168.250.1,       0,    0.000,2020-02-25 09:28:51.050,2020-02-25 09:28:51.050
   192.168.250.1,  192.168.250.50,       0,    0.000,2020-02-25 09:28:51.120,2020-02-25 09:28:51.120
  192.168.250.50,   192.168.250.1,       0,    0.000,2020-02-25 09:28:51.120,2020-02-25 09:28:51.120
   192.168.250.1,  192.168.250.50,       0,    0.000,2020-02-25 09:28:51.120,2020-02-25 09:28:51.120
  192.168.250.50,    13.107.3.128,       0,    0.000,2020-02-25 09:28:51.130,2020-02-25 09:28:51.130
  192.168.250.57,    52.114.74.44,     495,  232.930,2020-02-25 09:24:58.240,2020-02-25 09:28:51.170
    13.107.3.128,   217.15.20.194,       0,    0.000,2020-02-25 09:28:51.210,2020-02-25 09:28:51.210
  192.168.250.27,   192.168.250.1,       0,    0.000,2020-02-25 09:28:51.340,2020-02-25 09:28:51.340
   192.168.250.1,  192.168.250.27,       0,    0.000,2020-02-25 09:28:51.340,2020-02-25 09:28:51.340
  192.168.250.41,   192.168.250.1,       0,    0.000,2020-02-25 09:28:51.420,2020-02-25 09:28:51.420
   192.168.250.1,  192.168.250.41,       0,    0.000,2020-02-25 09:28:51.430,2020-02-25 09:28:51.430
